D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_33_304.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_33_304.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_33_304.jpg,0,1,0,30.19105
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_33_377.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_33_377.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_33_377.jpg,0,1,0,30.19015
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_33_450.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_33_450.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_33_450.jpg,0,1,0,30.19027
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_33_518.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_33_518.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_33_518.jpg,0,1,0,30.19018
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_33_586.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_33_586.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_33_586.jpg,0,1,0,30.19032
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_33_656.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_33_656.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_33_656.jpg,-0.1,1,0,30.18785
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_33_730.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_33_730.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_33_730.jpg,-0.3,1,0,30.1695
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_33_801.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_33_801.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_33_801.jpg,0,1,0,30.19005
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_33_872.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_33_872.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_33_872.jpg,0,1,0,30.18986
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_33_942.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_33_942.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_33_942.jpg,0,1,0,30.19017
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_34_011.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_34_011.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_34_011.jpg,0,1,0,30.19027
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_34_078.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_34_078.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_34_078.jpg,0,1,0,30.19012
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_34_149.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_34_149.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_34_149.jpg,0,1,0,30.19027
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_34_222.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_34_222.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_34_222.jpg,0,1,0,30.19029
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_34_296.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_34_296.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_34_296.jpg,0,1,0,30.19
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_34_369.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_34_369.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_34_369.jpg,-0.2,1,0,30.17988
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_34_441.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_34_441.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_34_441.jpg,-0.35,1,0,30.16349
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_34_511.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_34_511.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_34_511.jpg,-0.5500001,1,0,30.13929
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_34_578.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_34_578.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_34_578.jpg,0,1,0,30.18421
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_34_645.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_34_645.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_34_645.jpg,0,1,0,30.18855
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_34_714.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_34_714.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_34_714.jpg,0,1,0,30.18999
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_34_781.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_34_781.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_34_781.jpg,0,1,0,30.1902
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_34_849.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_34_849.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_34_849.jpg,0,1,0,30.19029
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_34_916.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_34_916.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_34_916.jpg,0,1,0,30.19025
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_34_989.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_34_989.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_34_989.jpg,0,1,0,30.19029
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_35_062.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_35_062.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_35_062.jpg,0,1,0,30.19028
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_35_135.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_35_135.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_35_135.jpg,-0.1,1,0,30.18769
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_35_205.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_35_205.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_35_205.jpg,-0.3,1,0,30.16954
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_35_275.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_35_275.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_35_275.jpg,0,1,0,30.18137
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_35_342.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_35_342.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_35_342.jpg,0,1,0,30.18902
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_35_413.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_35_413.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_35_413.jpg,0,1,0,30.18956
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_35_484.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_35_484.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_35_484.jpg,0,1,0,30.19016
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_35_554.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_35_554.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_35_554.jpg,0,1,0,30.19024
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_35_623.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_35_623.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_35_623.jpg,0,1,0,30.19031
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_35_691.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_35_691.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_35_691.jpg,-0.2,1,0,30.18039
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_35_762.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_35_762.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_35_762.jpg,-0.35,1,0,30.16438
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_35_837.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_35_837.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_35_837.jpg,-0.5500001,1,0,30.1395
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_35_911.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_35_911.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_35_911.jpg,0,1,0,30.16845
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_35_982.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_35_982.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_35_982.jpg,0,1,0,30.1822
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_36_053.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_36_053.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_36_053.jpg,0,1,0,30.1888
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_36_122.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_36_122.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_36_122.jpg,0,1,0,30.18998
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_36_196.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_36_196.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_36_196.jpg,-0.05,1,0,30.1901
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_36_267.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_36_267.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_36_267.jpg,-0.25,1,0,30.1767
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_36_337.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_36_337.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_36_337.jpg,-0.4,1,0,30.15914
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_36_407.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_36_407.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_36_407.jpg,0,1,0,30.1891
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_36_481.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_36_481.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_36_481.jpg,0,1,0,30.18973
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_36_552.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_36_552.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_36_552.jpg,-0.15,1,0,30.18653
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_36_622.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_36_622.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_36_622.jpg,-0.3,1,0,30.17198
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_36_693.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_36_693.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_36_693.jpg,-0.5000001,1,0,30.14721
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_36_764.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_36_764.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_36_764.jpg,-0.6500001,1,0,30.12823
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_36_836.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_36_836.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_36_836.jpg,0,1,0,30.17505
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_36_907.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_36_907.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_36_907.jpg,0,1,0,30.18636
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_36_978.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_36_978.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_36_978.jpg,0,1,0,30.18907
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_37_051.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_37_051.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_37_051.jpg,-0.1,1,0,30.19006
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_37_126.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_37_126.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_37_126.jpg,-0.3,1,0,30.17305
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_37_197.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_37_197.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_37_197.jpg,-0.45,1,0,30.15438
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_37_271.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_37_271.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_37_271.jpg,-0.6500001,1,0,30.12831
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_37_338.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_37_338.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_37_338.jpg,-0.8000001,1,0,30.11094
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_37_405.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_37_405.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_37_405.jpg,0,1,0,30.17688
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_37_472.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_37_472.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_37_472.jpg,0,1,0,30.18626
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_37_542.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_37_542.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_37_542.jpg,0,1,0,30.18954
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_37_615.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_37_615.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_37_615.jpg,0,1,0,30.1902
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_37_689.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_37_689.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_37_689.jpg,0,1,0,30.19031
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_37_761.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_37_761.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_37_761.jpg,-0.1,1,0,30.18835
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_37_834.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_37_834.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_37_834.jpg,-0.3,1,0,30.17023
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_37_902.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_37_902.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_37_902.jpg,-0.45,1,0,30.15201
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_37_974.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_37_974.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_37_974.jpg,0,1,0,30.18861
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_38_040.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_38_040.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_38_040.jpg,0,1,0,30.18953
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_38_114.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_38_114.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_38_114.jpg,0,1,0,30.19028
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_38_186.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_38_186.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_38_186.jpg,-0.1,1,0,30.18859
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_38_261.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_38_261.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_38_261.jpg,-0.25,1,0,30.17609
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_38_334.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_38_334.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_38_334.jpg,-0.45,1,0,30.15237
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_38_408.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_38_408.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_38_408.jpg,0,1,0,30.18598
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_38_474.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_38_474.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_38_474.jpg,0,1,0,30.18899
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_38_542.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_38_542.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_38_542.jpg,0,1,0,30.18999
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_38_614.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_38_614.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_38_614.jpg,0,1,0,30.19024
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_38_686.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_38_686.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_38_686.jpg,-0.2,1,0,30.18144
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_38_759.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_38_759.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_38_759.jpg,-0.35,1,0,30.16491
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_38_827.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_38_827.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_38_827.jpg,0,1,0,30.17789
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_38_892.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_38_892.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_38_892.jpg,0,1,0,30.18758
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_38_969.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_38_969.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_38_969.jpg,0,1,0,30.1898
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_39_044.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_39_044.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_39_044.jpg,0,1,0,30.19017
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_39_112.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_39_112.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_39_112.jpg,-0.05,1,0,30.19036
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_39_179.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_39_179.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_39_179.jpg,-0.2,1,0,30.18108
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_39_247.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_39_247.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_39_247.jpg,-0.4,1,0,30.15859
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_39_318.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_39_318.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_39_318.jpg,0,1,0,30.18768
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_39_391.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_39_391.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_39_391.jpg,0,1,0,30.18988
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_39_461.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_39_461.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_39_461.jpg,0,1,0,30.19024
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_39_532.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_39_532.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_39_532.jpg,-0.15,1,0,30.18565
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_39_607.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_39_607.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_39_607.jpg,-0.35,1,0,30.16496
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_39_684.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_39_684.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_39_684.jpg,-0.5000001,1,0,30.14645
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_39_758.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_39_758.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_39_758.jpg,0,1,0,30.18754
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_39_832.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_39_832.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_39_832.jpg,0,1,0,30.18973
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_39_907.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_39_907.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_39_907.jpg,0,1,0,30.18989
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_39_984.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_39_984.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_39_984.jpg,0,1,0,30.19033
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_40_051.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_40_051.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_40_051.jpg,0,1,0,30.19032
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_40_119.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_40_119.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_40_119.jpg,0,1,0,30.18966
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_40_186.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_40_186.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_40_186.jpg,0,1,0,30.19034
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_40_260.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_40_260.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_40_260.jpg,0,1,0,30.19034
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_40_334.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_40_334.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_40_334.jpg,-0.15,1,0,30.18425
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_40_402.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_40_402.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_40_402.jpg,-0.3,1,0,30.16922
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_40_471.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_40_471.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_40_471.jpg,0,1,0,30.18828
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_40_549.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_40_549.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_40_549.jpg,0,1,0,30.19
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_40_618.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_40_618.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_40_618.jpg,0,1,0,30.19019
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_40_695.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_40_695.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_40_695.jpg,0,1,0,30.19023
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_40_762.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_40_762.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_40_762.jpg,-0.05,1,0,30.18996
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_40_840.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_40_840.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_40_840.jpg,-0.25,1,0,30.17537
D:\Self Driving Car\Data\IMG\center_2023_09_01_19_04_40_917.jpg,D:\Self Driving Car\Data\IMG\left_2023_09_01_19_04_40_917.jpg,D:\Self Driving Car\Data\IMG\right_2023_09_01_19_04_40_917.jpg,-0.45,1,0,30.15218
